"","x"
"LxUL7mZjMbVX9ZBSyyKWmw",0.295708093671826
"MC8Fv4Hd4reUsTKJYoZPfg",0.291141191667237
"-WZ3MCw4wOOnEJyHXw0kAg",0.290500981233045
"NTfUFk8GyOLL1uPbEO-pVg",0.287439835342679
"T-hoctrFbfDULmRty_2UIg",0.286626658787124
"2y-zifC8_V5XUTsyCSWvdQ",0.28446067464766
"0K8roYiVL3c5koa5pDEBUw",0.280329031950047
"VsaFeXDhG75yTWUGTDzNAA",0.278171808717479
"WuCcv_Dyd_1B_1-4jwK7sQ",0.267730116921657
"zHzW66E12sDnMjETbehD6w",0.266483697711467
"wf1wLAnFhxWRWQ7mzaYexA",0.265341974988811
"MGDuAYuyDJd-J-sv0wNoSQ",0.26246760333746
"CyTmpAMiqoWe2RoT889B2w",0.260293711654541
"7BUdfIyfn3H0a55eFSt9bw",0.254841147801495
"ym9QwkmB5ZKTyj7q5huTDw",0.254324841773256
"MDvjaN-ygRjaakP3ier8Ww",0.252911713370091
"oQnEBD0vu7XjJpofArA5aw",0.252308653707568
"y2FMWeHfbxQADvcdV2ja2w",0.252301089951515
"G90_hrydwP7mZEbehciP7g",0.249742101834734
"nDMqBGHBmdjHapvtjBtkwg",0.248907961514144
"JAgOcvH_sGUAX7NvD0-Uww",0.24788570223439
"AYeeWujHF-va8vJME8Qxgg",0.247695858378386
"cBhjC_fmx3mlGj8AtPS5WA",0.244913609565508
"cbBNL7Q0CIrIRkFkziMzFg",0.240474660218335
"c_ZoCRssEFl7cKul3Wzm4Q",0.239038401763375
"yT3OITYWbjqKM15mGNXmyw",0.2372753416389
"r9I-6Je0ZtPuPtX7M4CRVw",0.237031378971117
"FEkViB1aCpAkfa4GMWI4ug",0.236163536989366
"vwEmnhJjcD8Zgp8K_8pJRA",0.23543050554679
"PCsgSmRJSV7iqZ4Al2mEkw",0.234440811330623
"QUmE1tQJOBb2D5Smu5_A-g",0.234219963865793
"QUmoDqc2016XlV9cuM-apQ",0.234109350445832
"U9zkQuiqehClzoJ74siF8w",0.225687272447687
"--pOlFxITWnhzc7SHSIP0A",0.225434117406139
"UftBjKdS_q7x9z8l8ULJZQ",0.222003465362724
"eaqJQP6bp7rQJQt5KqfvxQ",0.219998019030313
"bZrg7gl1duX2tfXY4kY7dw",0.219924134141725
"rIKH9_A6hxDxXww-kOhnZw",0.215734983313379
"MflKZcZmslSaNBODkhtIhQ",0.214237129808765
"wCBpyIrn3RfJfS0CZjOQrw",0.212588105824857
"ZqbLzCYPdDNL97lwoiQmWQ",0.212226045684643
"Zt5l6Ka68O1Hukw4Eoa4Tw",0.21066206821194
"3EDCh1Wssaak6D7OXx1bqA",0.210160412829925
"TnUgQXUHtx8LwJSfkeylGg",0.209607548255983
"9Hc15fmqICd2ecpsSM2pIg",0.209368599583701
"_mrGYF6uScU24LcwshEqCA",0.20833466316539
"qWzxhlUq472AlcFTGNlhZQ",0.208101910014942
"ZtTFN5WeYVYqey1-mxIxmA",0.206222536459218
"QzCHw22PCN53f9Y53MDgZQ",0.203578739529409
"LxCf3sDhSiOWH_xJTQfFkg",0.202154380646303
"4CPrhBc4Ado90fj7PG6jrA",0.201605996008874
"MMNBgMQCdwyVoNaHg0h_QA",0.20075380930585
"Rlbb5bQ1W520xjkLaD9OFQ",0.199789755973256
"BK-6_OIZMB4BechQ-ae7wA",0.197156835935274
"L9AlMDqwlKpVDFTcSIw4hA",0.195900922115194
"Cbm9WtXkOLcQ6u35O3zFOA",0.195164366015179
"AcYJ6qYKY_46qE5zabJP0w",0.194120573137269
"k9JpdrfeJmmgV5Op44stvQ",0.193731055351176
"Iw_qZEDbHv9Jr4eC_2lfKA",0.19107530957571
"y0plWo8YVTM31ohd6MkRmw",0.190187483557624
"bQiAU9rKpdixtFuX0OoRmA",0.189175752228217
"O5rT7T6nW-5mUHKeoi68qg",0.18788079228554
"P9pZLGjYc1j7VPO-KIBpMw",0.186139899115241
"BdC1PNadRbZPlipU074A7A",0.181666615727199
"lpomaa_on7jhU-lG4GxpMg",0.181330096346632
"11XUTAA8QO11cuyzEPVOkg",0.180454231876433
"Mtp4pMgIP9nXqq1UCJjgAQ",0.179544109128441
"73hnj3oDhaEt46uMLhw-BQ",0.178367556405011
"23xfK-M76sWaAGgIwy5wPA",0.178196403931895
"aL9GXjdgNyJuCN0RzTFDtg",0.173695046498973
"0f9yhyfnyWB9hF85PNmcLQ",0.169571941823416
"5gd53htrojGhdbV1jfrU_Q",0.168825122207169
"hY0E4jeIyDgLVf7_OelKBA",0.168592898110429
"z0lvl46xW3jtj8S7E01kBw",0.168255257590915
"slBLrfkdIJ_3NKN-ZaW4aQ",0.167706058670867
"SOYk9W4BOEUT7tKwT7p1UA",0.167598397472187
"TpNz3nBaw4tEz_tnnxH-4A",0.166795582555601
"s-cFWOk9LXXZCrm4lKpjEg",0.165842348523903
"9IlsUWl2XdwCzYPgyLDkIA",0.165346549365624
"lZ4yGHhZrefttO3ZM88oBw",0.162809087084737
"BpmIkVMjv9sWi4rgx0SVIw",0.161706920136863
"PGEcewIyTpHY4AgJGcW94Q",0.160393044571004
"q1L6bDk1jfh18Q4USMlnGw",0.159696065932984
"zIsBAFwo2ksynT2BdlhNhQ",0.158191360185903
"aTMDGTQpHVzUY2VxBy4i8A",0.156575325075208
"TQU6uoswhbcI2Mj3EV505w",0.153398182210661
"iF_Ox8TPLwjqy0WzyWFnmw",0.152933267832139
"0KNRmt72IWxI1JLpfpLwSA",0.152106888891246
"3C-tuH9X6x5PqGDRYn83uQ",0.150572661354788
"IAjnFU8VeWN9yo5m3NWWYA",0.150416264373491
"B7txe-1iQs1A2rmFMJ8uug",0.150194805292242
"awgH-AOkuEX22F9ObdVHIA",0.146911646372303
"GYb6yFYJjDBNYcHM7vX5vg",0.145862847907077
"hIQRiE3UsYH7UsrsDwJwLA",0.14561617171237
"41uh9gpSwCfiJuK3EaHisQ",0.145108822125437
"6KWa45IN5hFWv617efvBBA",0.144999773102295
"RBLNreE9s8sjT1bOVsDsPA",0.144587466906513
"5xk2-s_QsnHZxycl5yQ4Gg",0.1444763956471
"mHgi91lUUK5D-UNcv8HE6A",0.142978700491053
"BW52sBPn1Hbeh3LPsGLFtA",0.142806644558696
"Oa2dOUzRic8Hvgdh3EAFuw",0.142188391383505
"py-GHWztjFhria6RZs9Q2w",0.14101371093711
"a0r8LLyls4O0rwrsdD_W6A",0.140171717721505
"Z6DfLcBqRwFv86u-ddVYDQ",0.139995602460213
"4MuAYyzgK2AhwMlBOjzTNA",0.138863454145976
"dLcGMPuojXYjfbkgrEgO7g",0.138414405833386
"jP8vJjSR99vd8-ket5_NzQ",0.138304580742221
"xJX0u3s9AJOUBDpXkt1zMQ",0.137367121101627
"foUl4SFiClz_5yP3dy4yrw",0.137298296483032
"t-L8pjvnmd-fzeeHQXMcRg",0.137145881883545
"z24h6ZYnZiWjlDTuLXG9jw",0.137099709974667
"d9rgDxYwfghhWI6Qc6n5Ig",0.136597518511303
"rT-iPtIXMKj3dTcl87lbOw",0.135860076750933
"QJV9AxLMwCV5qYCOpItDqw",0.134745428219676
"stKD-HqTxDMylPonFyVdWA",0.134653223253295
"ZKkI1U5TkAEkvaEjzgBVdw",0.134117343418646
"wGABZiLIWvEPIFQUO9cTvw",0.133047879635122
"6ZtftjQ18WUN3-IW_yA3tQ",0.132911389096814
"6Le3aK5pUrGZaRVMGS0H7w",0.132569907072308
"ye9yRRLNn43VqMo4Rhstkg",0.132500716241603
"zBMJYg34dTe5nZm6QVPYeg",0.129975396684196
"9xoEUUPmh3JnSl9B9IglPA",0.129294095069186
"DReLu6HuFOm4p-jYZpgQkw",0.129212169884801
"ta0sLqkG-cNbXZpA358YeQ",0.127733700565919
"3eCcG2anbC12_1wPxFO8xw",0.127289438807127
"uDoTFFud2mXE3VT1Jt9L5A",0.126694684036868
"5isIr6INaMBDnB69aoBJcQ",0.126539655389291
"yzUjuBvj9hDWLN0ZIUYobQ",0.126463406570041
"1Um4m8FKQHyDFXEbHxmZuA",0.126380441415142
"y10TI41b1fNeyjCmxmORwg",0.126112291453816
"nuCgH96Tfe6CFXznvmKdhA",0.12610842057855
"TvLh1fGA_eN7z3-UIPFDXw",0.126045581392308
"3WZirVpghhNWTa4N2HU-xQ",0.125948274042011
"kAid56AY_laxGYslMdsYJw",0.125757527245972
"Ir2mw-tp-80rlwAMxxO_VA",0.124689082658816
"4bAKfxF3cXWPCCzqjJTA7A",0.124633563564379
"UzMMpUFwJhwUkHOyeXeWsQ",0.123172483439097
"Ji5c-g0GkxRHmBUDAaWzoQ",0.121525742114646
"DMFYOSGcCliMFb_FAwQnDA",0.121375345976463
"d_1PFWXfyimKrwvMwG3pJg",0.120683376214555
"-6ozQS5Mc6xDyGFNLNh7ZA",0.120127920480244
"vWU4I-1g-Cf9w-aWeNCuRw",0.119678585773656
"4z60nK3meSf0w0gYhH2CuA",0.117933505488702
"i-tKO0n-1Tq6sTFUrhg9-Q",0.117828917706938
"pUy7SeNQwyZjDtnfL4hFeA",0.11698121708213
"Y_OeiGhTm6ZEfZ1UQgM_wA",0.11679826124681
"hP6fpujKsFWD5N__KZA4Iw",0.115729335668233
"CkZGGAx9Atvcmchkh7DLrg",0.114896372744368
"S1Q57E4J2cmQc9AQqrhbhg",0.114359511464096
"MoW8sRQFS5ShuujEcfATzQ",0.114320605058444
"RguKChB4sdPwYA_1_S6JMg",0.114283437319482
"4OHAM_ZVrD4xsQL7dJKy6Q",0.113838350962723
"FTDaFgBzkJBAChfT7OIuUA",0.113742048010838
"oQOo1rebP4bieLEEoVHbQg",0.113430187750842
"P2pcwETgQ_adKXyso-SJ5g",0.112400804560267
"peHhnbMH7ZwlSA5pCYDstA",0.111502718911435
"x98vOAFB3nBZEirsHwVY3g",0.111222298293622
"qt0Bh6qo2-zxMyFXExyt4g",0.111191570102731
"cibtubYc6gd8T6Y-nPPByw",0.110913834544031
"t66ThF12XJVpGpnnem-GqQ",0.109376568357156
"mQhB93IFv2QM4fRQFJmSvA",0.109048915977353
"jXgJIARO9T6R8mkWxqXUIg",0.108540809440492
"ZEFXwwoq545HXk32_OnLBw",0.108466296839505
"DO3XP1OOGqaGycUcSdtZ6w",0.108445702168461
"hBscDTusN57Ai0SnkQK8Sg",0.108036048136441
"ub0UsaBwSTyy-HuVWLUIsg",0.107332873061635
"qam5QKFE2a8MQBkxznrr3w",0.107139277637103
"pT5Ypm8isz6bn4esMIspPQ",0.107015893384354
"XX6owhRHtgO0957RSmRYgQ",0.106164946103445
"hJLAPn1w4bGniRR-kdyI-w",0.105600266489125
"EIysqQxj2eFxQc3RNZ6slA",0.104084209157828
"U8v3YCzXllGS2ZBrLOr_rw",0.102888806217025
"gV9IOJ2YFSfTvg_IRjyHAg",0.102843775534082
"UCzhVondIgHreI1ZbqWIsw",0.102767477361625
"kz_-Z9x1ffigBckrhrYpKw",0.102455828076644
"EOAhMhBXmhuscZXPmyAy4A",0.101625752710363
"i7ZlevDwvfzGcwe4n159vA",0.101434469160345
"0p-JqQ3DOXC90ad563C1FQ",0.101354513437674
"mFKth0ZgYFvj8srrW1Xv2g",0.100269089946324
"yy7m3Fvuq_RWsOOst4RDUg",0.0997229765683516
"zN1pDCfcvti11jinX7ahVw",0.0996687421836641
"kdwL1gR2U0izpYR_QDXeQg",0.0995657039564691
"u8LsKcXXnPMpQqrykr_apQ",0.0992917284118683
"avmPDHiZlkXqoX6Wk0qbBQ",0.0991948074766109
"Z0fLf1PQ1-KuF2Bb2vG-Aw",0.0991423499106985
"4xqEcCOJ4eEiedUZPE3_xw",0.0987317849356528
"oqL1hS934CyZc3msupQNRA",0.0978384012624797
"9IYAuWhSUjM0Cj3DgH6D-w",0.097219333189003
"q5kF1NoeT0OFFJi2L6IQow",0.0969196919243682
"f44BsrI_KRP7uAIOoj98uw",0.0960651568863186
"CFHGxlIXeVFWlCptBHgOeg",0.0959862154492057
"rd3PEVYGnW3BOzC4z5oLKQ",0.0959173492118607
"IKUVWL75eSoC71G2fBphmA",0.0958317517053027
"jT_jo5c1rBcg6mpytIEWSQ",0.0957460990080963
"I9uTrp3a4qKb822RiBF2Rw",0.0956531133536325
"UTt11gZCgDL6F9IVyQDejQ",0.0956135619492407
"Ms8ahuHgzlnuUjFD2znGpg",0.0944209542549149
"CxGK5_GoIhG9798zYPsvfA",0.0940351728723802
"Pu1eLP0H-ZCuBikO03KTNg",0.0931681199312686
"wBphITYkmX7OFQ-QLTX9lA",0.093086733890566
"5RehzFaXjuUPgLCUs6gEpQ",0.0928902848138088
"0AOXM-nZqXro6LAT4EKqpw",0.0926961649918249
"atyhHJJbB0c29wTrkIIIxA",0.0924738751927883
"a01hFcJmzxnfaxIUpAWIjw",0.0919190091756294
"3BLfy6cbqF_tZt69HjXD9w",0.0915214332719707
"ANM1_9wIgMzKIP3Hmnyulw",0.0914940260955372
"8Q_xQUTC1ZrBwWOlv7yCOg",0.0914071455642656
"8xNXoIg5ZxmpCjFDM8PIWw",0.0908125497539089
"2e_5zPhPa7NPCZtJha1yJg",0.090533927701247
"Wqzx76XjqUFN8Ow3zX0cZA",0.0904965678743839
"cRkvp9Pzcpd1ROEB9MRTbg",0.0901286942010223
"9fcSfDo_U0q0u2DuOo7FgQ",0.089900488977765
"3ornwb5L2Cy-DKeR6xbpdw",0.0894017324851121
"JbotgsWgGXqJexXd6zB3Vg",0.0893411085297958
"BqB7P_2SkevtNbWoIY5kCw",0.089153152533761
"XpNxXmqBKZE5ZHaI-ZgAmw",0.0888794029482775
"4xqn5hGqXKcU7_pY5lKYOQ",0.0881330894190752
"2uJNnNYUv23qcnpBg4Wy5A",0.0880188835117273
"L-eohqlSFT2eWxR8JLY0Og",0.0879674142923332
"c8G5lj5pAv9KEwz0piZjNQ",0.0877071304446237
"aqpKYPR1wbK2tIdNN04pmg",0.0873702916751633
"ExaVbfbM2en7MCCI1_qYnw",0.0873566811524048
"Uq9HDxWQLV3O0K6Rrlk64Q",0.0870860479123057
"-1JzlIdItrARuq2JW63rKA",0.0870062448007967
"dGU0ilZq3VhfIo9icKFpLw",0.0858048661726704
"0Vczk_zvQgsUGTrnBzfIZg",0.085418214975274
"iTjwgc3rHS5k3GptqIp2Uw",0.0850725165922761
"oYo5e7TUAYGRdx_0rjohww",0.0843549219680847
"J4rHIg3Ddd0oXPVrzPN-wA",0.0839915002657786
"v3ckvfQuLlwkdghtEUqizQ",0.0837699563567834
"hK6Jjs8TsEGNS8wonQFzNA",0.0827277604084575
"yumgsa9m02CACzq0dHZP7Q",0.0822070181598022
"MV-i4L90OgXO5fFIfT4hQA",0.0820659122473323
"oD3Q7FwwBgUg_rKUFUnmiQ",0.0811972512038623
"WGcY8_1NjbEdg57qgB8BEA",0.0810741569809287
"0L-d_BgUto2XJnuncUEpnQ",0.0810415658733077
"LLlUCgqdw6kbvV4Cvgq90w",0.0810372749258987
"wA1P0SK0LjRwPy8JBCR8mw",0.080762426561983
"JYcUBXur4J_gNdeSHd4njA",0.0802619366735269
"TLrX4FECQDFz-E45TI_9ow",0.0800322778507008
"cPBjZEouopniZq328UmOaA",0.0797640579904939
"kgqurNLSpCmHqpprJOk-Tw",0.0794697041066622
"v7TjQ1_RPEF26vy8rc41Lg",0.0790465461884866
"WkD7OrSIHLzgOQo9wQHu-A",0.0787029668623494
"Zj30w70HgNoxtAyUJuNe9w",0.0785880059035537
"HRr72Nty5HsLaAWPARLslQ",0.0784628947287111
"4zr5_OOjwTdOEE7d_181RA",0.0782929221636754
"W33EBdIVWmr01_vBk1JjVA",0.0782040616177124
"slndywABScVDVUZYBS56lQ",0.0780678379994853
"Em_hb1jgu0bJTU0Ly0awfg",0.07803185222377
"68-awbel3nSkmOfkGFxbIQ",0.077964305612936
"LT0AgHTpDifuHSXgyLmJwg",0.0779299629377339
"tqAqL9B0OsiWAeh6XVFewA",0.077861222826131
"nCv2hQH-j7zEMIU1fPqvlA",0.077331785732177
"-fQ_iOKl9wIYwQtkwc7JJQ",0.0771368417852733
"8dttiora4SPWDowtQY4giw",0.0770588938476073
"cpxwd_iFG3Oh1LUMJn0rOQ",0.0760624754506218
"pGJz6i4sg_upGgnT7sLzsA",0.0758573325700629
"EzwMgcoSFJsp_BlNfbCFqw",0.0754570950193984
"nhEkFy7LrIZuIXZJCxl8Zw",0.0754483201271137
"bb1B0Af68Fbv4TB0zfQf6w",0.0752124405301885
"8juhra3Et-cNjH3KH4jFsg",0.0750626428226317
"2qkXCZLumfhvHt2gKluIlA",0.0749185498982675
"43WsbaQ0-yr72YfqwQAC0g",0.0748498484340084
"2pjLeLgjPJYelEiuWFYB-g",0.0745062671149995
"XcECGsRXDT9kgbrdP6k1uQ",0.0742237050126711
"0NeXPGy3_N9T4IeHde7iGQ",0.0742005822715731
"atC08JSxcbm9HzU8eOLuZg",0.0741572107652544
"qZjAbsrSdu8TiHZXOFAGAg",0.0738110006678403
"H8rjGKW1ytYadJj0C2dkjg",0.0737813634314028
"yBpHUFwzmWtBlFEFQ0-3jA",0.0735210474179619
"azn6ATfBilcbLltriyMx2Q",0.0732692980028092
"skZlWeK3P63VtlXXAcQ9KA",0.0724768051239048
"RcougGyfkKn7_qcJ4TJm3g",0.0723423526333419
"ed6RnUHJJlyFnhJpuiHpKg",0.0722236345628995
"595LJOiLuwQZ_xk8llJpyA",0.072049717449238
"yX-EnpnvPFjz9J-eCT9-2g",0.0718969052640623
"47_9VH3BVhJpyFtOdiCUfQ",0.0716201795065303
"q7pDI7IcXc0_EBytJ-Lndg",0.0715521110401106
"33HGPPn76nwLDYdAp2zUkw",0.0711944581030616
"qwayH4zK9h9iC5HyUJt_PQ",0.0710401147942872
"85vOUeWo9-bG8qQF0U1K3g",0.0709362188418322
"5pEjak7h4e0lbZpMMyh2fg",0.0708131470288585
"e8kqqWU9247Nn5VAF5sDkQ",0.0708027063013505
"gX-yJJB72zfuzJC_27IwPg",0.0707220115851407
"WBfJ4HBd-uCM1_0PdDfsDA",0.0703272373247796
"aYt9gp9i73-RCJFy7FnhBg",0.0701586243812936
"JAlSA6XsscWZEL70JdgFYA",0.0700675423351961
"82pWLAlsrdpKu8tVS2yJKw",0.0695290501940257
"OopcnYw8obDsJc_do6vZOQ",0.0692917121013166
"YMQaDtEceBPFW_C992CXSw",0.0692651684761311
"GSlRsGx7w6mdBuJSizoL8g",0.0692553367770035
"auY20UqUcNCA3NovX8NnOQ",0.0691670921003743
"WJJFtykb2VAlKAkwsKhy7Q",0.0689809399345038
"dhAzUmAFI0KY3L--hXwMhQ",0.0684327401401428
"-mOOxacLlVpWOmIq9lvJHw",0.0681569754519895
"diWRbxTqoQwYIXkzipjcJQ",0.0678935754199175
"TMrGMeFnkPBTu36O_U24fw",0.0673655654374098
"USdRzNk14UdjZWFgBJb0wA",0.0673455930456783
"UXvKNmbtAYAKTNPDzQ627g",0.0668695055369758
"vFOgPc3Ib5wzejPhGqxM4Q",0.0667612024559999
"tMjTbuopXTGRlFefEkJriQ",0.0666994316738842
"EiDgsniLJ_g-BsoHCiG_uA",0.066531832678256
"7SJXX608qc0-Zgqsqh5aPg",0.0663166076315309
"SLQAYnOvnqsociD21KQOrw",0.0660706875778679
"pLm_fB5wxWG06pYRsybNvw",0.0659860920984215
"NswJRDwk7DyJFgjEWDAd9A",0.0655475744096064
"d0j_HjzUYFVuCHNuBPF6DA",0.0652415990913961
"VfBlocjjBZUAjwuIup-QZA",0.0651581768430725
"Z4VFRu_1W4VTQdHi3vBsgg",0.0649342564672776
"HK8rS73FGd_YA2oIRFKH3Q",0.0648979049238959
"YTPD42EQMCemPmFFR3i_wg",0.0648094283061296
"izDwjiWv9aJG0viohumDyg",0.0647040714031485
"sCnl_iuoOmxm5H9NFfclrg",0.0643126846396739
"vTANBsj-8U-I-He1GfdNyw",0.0636681827018022
"8cNA6AcjsdfJAtDv39FLNg",0.0636314785109387
"nt1XC82nR3VSNvTKGX--cg",0.06356038795061
"taWuzOyQWttjHJubBJttnw",0.0634783801260093
"uQ1A9spWBHXOQhSF7y3Nyw",0.063343994187588
"JkY4UiIaYORu0Dqsxrfzjg",0.0632231436183494
"nfNk9CUjpnKX_bwK_-bIeA",0.0632104276096441
"jEl3EMDpkGTaPz-eRA8mgw",0.0625748182589889
"376PDtBpGi74Os08TvCkhg",0.0624681156252681
"m_vaBvaZ8sKgLzDOO67nXg",0.0624157285082866
"8PsQqhrAH5uqJ7HODOmXYg",0.0622277490138108
"OaggbPxcgYMqOwLYn7GtBQ",0.0621934029621236
"85HH9yRM4G-9BCRtDf-94g",0.0621721612464495
"3xdV-7di_YD3MVqs3Pa7-g",0.0620936970102089
"5pa2LaT37MOBBmUr36J-eQ",0.0620447996392262
"w107r4s1U9zAWuYr7Dutww",0.0618721361426427
"7LnQx6Wzi-omWMYodmrEGQ",0.0618612949304358
"rdJAWaAlUbXJfSEdUPKsCQ",0.0618293924489587
"cCXnlr4CrhY8DyrblmG_Sg",0.06179393003293
"5QbhinIYn9IcoQwEzqKH6g",0.0612111850340784
"YFw2Q9un9yGM6ZJuPUgu1Q",0.0610420782372198
"D8oLo27PovnooXmoG7ttiw",0.0608830395475323
"NU3ATvxbS_w_9SRQHVzqDg",0.060865926837279
"33Yx4cpIPS32Bbvm2Aeo0g",0.0608286519535297
"N32s_4NdIsmdnA6oy_t_TQ",0.060813646996267
"IbjylFxjJe68Y9wPdEXjHw",0.0608002990566604
"fH6GxDUazIaEhz15TiFC9Q",0.0605013065401341
"m-6sg7ILvIl9JVUjdRyINw",0.0595586904629319
"69JkeoS2eX-km9aumK0d4w",0.0595260115339312
"jawWFUtSkemeqmqAxnAvhQ",0.0595084883341381
"vSUWVBPAWFtZT88ff4TEww",0.0594691105310649
"jVWA7we9AfBG_lmj-Q4b4w",0.0594150368067301
"-9BeUZZ1Jph1pD5qpax21g",0.0591551700060575
"TQJgBjbwr222OBcYpaxoxw",0.0590136614981649
"AlxZVcq_DOobj6RwTejrXg",0.0589572944225127
"Gfke1AcTzc2nlVi1rftrTw",0.0589229161812268
"64HmJyT8J5KGpT8tBhh3jQ",0.0588935358041593
"LnR1pj4nLEXNDSbY09Jnng",0.0586944131888652
"YbqNbrnOEk2T0qIBbTivuQ",0.0585400405282924
"J8_2GhG7Y6FjZUCnIhEjdw",0.0585301266946529
"LE5yuBdBkTDMTbXkVQbfaw",0.0581121320786398
"i0rx72IqWuGOyWadGjRLVg",0.0580049770789271
"iwlQSkEIepI9dWQqfhWw_g",0.0579656786975375
"C_zkvtWMqDucxR1U57lDCg",0.0577313226726331
"uy8jqFcLAA-dve66REHmRg",0.057713053671022
"0RIAwEggED60mK3mDSTr-Q",0.0575772257968078
"D8DXsQQzAuGFlI_F0ZYJfw",0.0575588564328012
"F6dSpfz4w-BoYARFnNcFkw",0.0566537357317848
"tZ1FVdbAna3lUL5LGcAa_Q",0.0561192132387465
"sENZbmzhGrktXtRfxptymQ",0.0559636601397135
"xLZilmaLXY0r-dBFaiLxww",0.0559167400601271
"nNHtbAidxEUNBGwTvFLb7Q",0.0558073474447568
"RBivKqrbQ3D2gTdRFA8wwg",0.0554397278602831
"G3EsKzy3i-CvrEDjZzTV0g",0.0554002763784799
"rg1-6A-8SKXGh_p-Abbyxg",0.0553415114331218
"ZqeIEOz_NvcInu7nFhA4BA",0.0549186264222146
"Icg2QO-uIaCP23ldXUHTRA",0.054574239372911
"jUeutekCBjAUw6tFiOVTeA",0.0545169115833276
"_4_Qn9WZVwofeaqjgQG2Zw",0.0543483272816036
"_Qmbgb_43PtHyA2cN8YZ2A",0.0543209045454559
"wJvAcVrk069r8emMbIvcjg",0.05412744892397
"EwuvZCcVHkICgTbqCEjikA",0.0537832696033114
"SVbmyfioykMujIr4GZ0ziA",0.0537408630940979
"_JBu9v82faHK8WiSp-DW1w",0.0537386295702099
"eyTE5hIelyYDjFuHFIRCIQ",0.0536985325036322
"3oL6dqvLAeIGR4ZkDrZwBQ",0.0536286588273172
"P-LioOMioG6wmP-zh0D2Ow",0.0535724930477432
"uq_cgrcgLzDN6NbVWXHHgw",0.0535328242414651
"AzW6M1E6KcrTDpQ0DkRt9A",0.0534944549256105
"_WLYW4vzknVRGiVJBUy8oQ",0.0533680147540868
"N3zrgORGPLCnSlMRZTFbCA",0.053297860316484
"jSmkZ87M4Ivv7aw_ytOuHw",0.0532575344159564
"Yg72nmS4epd8gyaXKn2o4A",0.0530449612010733
"G9qXYa0cQsj8Kwg2PXZ3TQ",0.0529182559678946
"kSHZ5q1pBy9VpH7VvVrG8A",0.0526609760273073
"sFjwAQgVH7bGxb7_Jaf_jw",0.0526241545362286
"q6onqTsGCJ-wHdxCxd-Cfw",0.0525599840097868
"3TkYBmVGHz-t4mc1U8Eo0g",0.0522844752614223
"TMhYpQaDcL8UNIKRB7Vebg",0.052220644089564
"bUxYCZqDzrSXKayJyM1zJg",0.0521586858078895
"Rif-8iyIzXVlO5Adi5gDZA",0.0521125758016591
"MCFxbw9hQYejyvg59T44TA",0.0517990748279853
"_0LwsuDU1lG2lwFBrCgzCA",0.0517409276343023
"FiSp-Nqfpz9dHuVLcAEK4A",0.0511103241412183
"BLTrjqOHhtg6yYk8ObeAxQ",0.0507440995757297
"rt_ILnt00CGWeleTr4CxlA",0.0507376975351543
"1e3C5v3vz40fOwfx3wVmGQ",0.0506561304226695
"BCr9sVNxGOSgpiCFQ5y4AA",0.0506392905024414
"SJzjyB_qD2CjQPVU7qSsbQ",0.0505048898646306
"WGi8SoROA3J1OeVwIurmHw",0.0503669618589217
"eNnviNV3PNvaLeP2r2NT6w",0.0501260565338744
"3-2yz7oIwZVMl5JNZSqLXw",0.0500906784264123
